Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Cassette.React\Cassette.React.csproj,File,Cassette.React\Cassette.React.csproj,,,Cassette 2.4.2,,,,,"Cassette, 2.4.2  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Cassette.React\Cassette.React.csproj,File,Cassette.React\Cassette.React.csproj,,,,,,,,Current target framework: net40 Recommended target framework: net10.0
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet\React.AspNet.csproj,File,React.AspNet\React.AspNet.csproj,,,Microsoft.AspNetCore.Mvc.ViewFeatures 2.2.0,,,,,"Microsoft.AspNetCore.Mvc.ViewFeatures, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.Mvc.ViewFeatures, and replace with new package Microsoft.AspNetCore.Mvc.ViewFeatures, 2.3.10"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.AspNet\React.AspNet.csproj,File,React.AspNet\React.AspNet.csproj,,,,,,,,Current target framework: netstandard2.0;netcoreapp3.0 Recommended target framework: netstandard2.0;netcoreapp3.0;net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.DependencyInjection 2.2.0,,,,,"Microsoft.Extensions.DependencyInjection, 2.2.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.8"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.FileProviders.Physical 2.2.0,,,,,"Microsoft.Extensions.FileProviders.Physical, 2.2.0  Recommendation:  Remove Microsoft.Extensions.FileProviders.Physical, and replace with new package Microsoft.Extensions.FileProviders.Physical 10.0.8"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.Caching.Abstractions 2.2.0,,,,,"Microsoft.Extensions.Caching.Abstractions, 2.2.0  Recommendation:  Remove Microsoft.Extensions.Caching.Abstractions, and replace with new package Microsoft.Extensions.Caching.Abstractions 10.0.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.AspNetCore.Hosting.Abstractions 2.2.0,,,,,"Microsoft.AspNetCore.Hosting.Abstractions, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.Hosting.Abstractions, and replace with new package Microsoft.AspNetCore.Hosting.Abstractions, 2.3.10"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.AspNetCore.StaticFiles 2.2.0,,,,,"Microsoft.AspNetCore.StaticFiles, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.StaticFiles, and replace with new package Microsoft.AspNetCore.StaticFiles, 2.3.10"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.DependencyInjection 2.2.0,,,,,"Microsoft.Extensions.DependencyInjection, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection, 10.0.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.FileProviders.Physical 2.2.0,,,,,"Microsoft.Extensions.FileProviders.Physical, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.FileProviders.Physical, and replace with new package Microsoft.Extensions.FileProviders.Physical, 10.0.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,Microsoft.Extensions.Caching.Abstractions 2.2.0,,,,,"Microsoft.Extensions.Caching.Abstractions, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Caching.Abstractions, and replace with new package Microsoft.Extensions.Caching.Abstractions, 10.0.8"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\React.AspNet.Middleware.csproj,,,,,,,,Current target framework: netstandard2.0;netcoreapp3.0 Recommended target framework: netstandard2.0;netcoreapp3.0;net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,52,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"return Path.GetFullPath(Path.Combine(_hostingEnv.WebRootPath, relativePath));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,46,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,if (relativePath.StartsWith(_hostingEnv.WebRootPath)) 			{ 				return relativePath; 			}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,41,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"if (_hostingEnv.WebRootPath == null) 			{ 				throw new ReactException(""WebRootPath was null, has the wwwroot folder been deployed along with your app?""); 			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,29,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,public AspNetFileSystem(IWebHostEnvironment hostingEnv) 		{ 			_hostingEnv = hostingEnv; 		}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,31,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,23,39,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,29,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,public AspNetFileSystem(IWebHostEnvironment hostingEnv) 		{ 			_hostingEnv = hostingEnv; 		}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\AspNetFileSystem.cs,31,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,83,5,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,options.AddExpirationToken(_hostingEnv.WebRootFileProvider.Watch(relativePath));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,82,5,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"var relativePath = file.Replace(_hostingEnv.WebRootPath, string.Empty).TrimStart('\\', '/');"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,32,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"public MemoryFileCacheCore(IMemoryCache cache, IWebHostEnvironment hostingEnv) 		{ 			_cache = cache; 			_hostingEnv = hostingEnv; 		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,35,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,25,39,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,32,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"public MemoryFileCacheCore(IMemoryCache cache, IWebHostEnvironment hostingEnv) 		{ 			_cache = cache; 			_hostingEnv = hostingEnv; 		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\MemoryFileCacheCore.cs,35,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,78,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"return new StaticFileMiddleware( 				_next, 				_hostingEnv, 				Options.Create(new StaticFileOptions 				{ 					ContentTypeProvider = _options.StaticFileOptions.ContentTypeProvider, 					DefaultContentType = _options.StaticFileOptions.DefaultContentType, 					OnPrepareResponse = _options.StaticFileOptions.OnPrepareResponse, 					RequestPath = _options.StaticFileOptions.RequestPath, 					ServeUnknownFileTypes = _options.StaticFileOptions.ServeUnknownFileTypes, 					FileProvider = new BabelFileSystem( 						babel, 						_options.StaticFileOptions.FileProvider ?? _hostingEnv.WebRootFileProvider, 						_options.Extensions 					) 				}), 				_loggerFactory 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,78,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"return new StaticFileMiddleware( 				_next, 				_hostingEnv, 				Options.Create(new StaticFileOptions 				{ 					ContentTypeProvider = _options.StaticFileOptions.ContentTypeProvider, 					DefaultContentType = _options.StaticFileOptions.DefaultContentType, 					OnPrepareResponse = _options.StaticFileOptions.OnPrepareResponse, 					RequestPath = _options.StaticFileOptions.RequestPath, 					ServeUnknownFileTypes = _options.StaticFileOptions.ServeUnknownFileTypes, 					FileProvider = new BabelFileSystem( 						babel, 						_options.StaticFileOptions.FileProvider ?? _hostingEnv.WebRootFileProvider, 						_options.Extensions 					) 				}), 				_loggerFactory 			);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,78,3,"M:Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.#ctor(Microsoft.AspNetCore.Http.RequestDelegate,Microsoft.AspNetCore.Hosting.IHostingEnvironment,Microsoft.Extensions.Options.IOptions{Microsoft.AspNetCore.Builder.StaticFileOptions},Microsoft.Extensions.Logging.ILoggerFactory)",,,,,"return new StaticFileMiddleware( 				_next, 				_hostingEnv, 				Options.Create(new StaticFileOptions 				{ 					ContentTypeProvider = _options.StaticFileOptions.ContentTypeProvider, 					DefaultContentType = _options.StaticFileOptions.DefaultContentType, 					OnPrepareResponse = _options.StaticFileOptions.OnPrepareResponse, 					RequestPath = _options.StaticFileOptions.RequestPath, 					ServeUnknownFileTypes = _options.StaticFileOptions.ServeUnknownFileTypes, 					FileProvider = new BabelFileSystem( 						babel, 						_options.StaticFileOptions.FileProvider ?? _hostingEnv.WebRootFileProvider, 						_options.Extensions 					) 				}), 				_loggerFactory 			);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,40,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"public BabelFileMiddleware(RequestDelegate next, BabelFileOptions options, IWebHostEnvironment hostingEnv, ILoggerFactory loggerFactory) 		{ 			if (next == null) 				throw new ArgumentNullException(""next"");  			_next = next; 			_hostingEnv = hostingEnv; 			_loggerFactory = loggerFactory;  			// Default values 			_options = options ?? new BabelFileOptions(); 		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,46,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,29,39,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,40,2,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"public BabelFileMiddleware(RequestDelegate next, BabelFileOptions options, IWebHostEnvironment hostingEnv, ILoggerFactory loggerFactory) 		{ 			if (next == null) 				throw new ArgumentNullException(""next"");  			_next = next; 			_hostingEnv = hostingEnv; 			_loggerFactory = loggerFactory;  			// Default values 			_options = options ?? new BabelFileOptions(); 		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\BabelFileMiddleware.cs,46,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,_hostingEnv = hostingEnv;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.AspNet.Middleware\React.AspNet.Middleware.csproj,File,React.AspNet.Middleware\ReactBuilderExtensions.cs,89,3,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,container.Register(services.GetRequiredService<IWebHostEnvironment>());
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\React.Core.csproj,,,Newtonsoft.Json 12.0.3,,,,,"Newtonsoft.Json, 12.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,React.Core\React.Core.csproj,File,React.Core\React.Core.csproj,,,Newtonsoft.Json 12.0.3,,,,,"Newtonsoft.Json, 12.0.3  Recommendation:  Newtonsoft.Json, 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Core\React.Core.csproj,File,React.Core\React.Core.csproj,,,,,,,,Current target framework: net40;net45;netstandard2.0 Recommended target framework: net40;net45;netstandard2.0;net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,894,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,894,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,866,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,866,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,828,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,828,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,800,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,800,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,761,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,761,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,733,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\TinyIoC\TinyIoC.cs,733,12,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\Exceptions\ReactException.cs,39,3,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\Exceptions\ReactException.cs,39,3,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\ReactAppAssetManifest.cs,32,3,M:System.TimeSpan.FromHours(System.Double),,,,,"cache.Set(cacheKey, manifest, TimeSpan.FromHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,70,3,T:System.Runtime.Caching.ObjectCache,,,,,"_cache.Set(key, data, policy);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,70,3,"M:System.Runtime.Caching.ObjectCache.Set(System.String,System.Object,System.Runtime.Caching.CacheItemPolicy,System.String)",,,,,"_cache.Set(key, data, policy);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,68,4,T:System.Runtime.Caching.HostFileChangeMonitor,,,,,policy.ChangeMonitors.Add(new HostFileChangeMonitor(cacheDependencyFiles.ToList()));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,68,4,M:System.Runtime.Caching.HostFileChangeMonitor.#ctor(System.Collections.Generic.IList{System.String}),,,,,policy.ChangeMonitors.Add(new HostFileChangeMonitor(cacheDependencyFiles.ToList()));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,68,4,P:System.Runtime.Caching.CacheItemPolicy.ChangeMonitors,,,,,policy.ChangeMonitors.Add(new HostFileChangeMonitor(cacheDependencyFiles.ToList()));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,65,3,P:System.Runtime.Caching.CacheItemPolicy.SlidingExpiration,,,,,var policy = new CacheItemPolicy { SlidingExpiration = slidingExpiration };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,65,3,T:System.Runtime.Caching.CacheItemPolicy,,,,,var policy = new CacheItemPolicy { SlidingExpiration = slidingExpiration };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,65,3,M:System.Runtime.Caching.CacheItemPolicy.#ctor,,,,,var policy = new CacheItemPolicy { SlidingExpiration = slidingExpiration };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,61,4,T:System.Runtime.Caching.ObjectCache,,,,,_cache.Remove(key);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,61,4,"M:System.Runtime.Caching.ObjectCache.Remove(System.String,System.String)",,,,,_cache.Remove(key);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,40,3,T:System.Runtime.Caching.ObjectCache,,,,,return (T)(_cache.Get(key) ?? fallback);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,40,3,"M:System.Runtime.Caching.ObjectCache.Get(System.String,System.String)",,,,,return (T)(_cache.Get(key) ?? fallback);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.MemoryCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.MemoryCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,P:System.Runtime.Caching.MemoryCache.Default,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.ObjectCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,20,31,T:System.Runtime.Caching.ObjectCache,,,,,_cache
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.MemoryCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.MemoryCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,P:System.Runtime.Caching.MemoryCache.Default,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\MemoryFileCache.cs,27,3,T:System.Runtime.Caching.ObjectCache,,,,,_cache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,React.Core\React.Core.csproj,File,React.Core\Babel.cs,138,3,M:System.TimeSpan.FromMinutes(System.Double),,,,,"_cache.Set( 				cacheKey, 				output, 				slidingExpiration: TimeSpan.FromMinutes(30), 				cacheDependencyFiles: new[] { fullPath } 			);"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.MSBuild\React.MSBuild.csproj,File,React.MSBuild\React.MSBuild.csproj,,,,,,,,Current target framework: net40 Recommended target framework: net10.0
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Microsoft.Owin.FileSystems 3.1.0,,,,,"Microsoft.Owin.FileSystems, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Microsoft.Owin.StaticFiles 3.1.0,,,,,"Microsoft.Owin.StaticFiles, 3.1.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Owin 1.0.0,,,,,"Owin, 1.0.0  Recommendation:  No supported version found"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  No supported version found"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,Microsoft.Owin 3.1.0,,,,,"Microsoft.Owin, 3.1.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from dotnet/core/issues/10347"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,React.Owin\React.Owin.csproj,File,React.Owin\React.Owin.csproj,,,,,,,,Current target framework: net45 Recommended target framework: net10.0
